ID,Urne,QR-Code,Categorie,1 - Amenager et equiper les residences sociales,2 - Equiper les associations d alimentation durable,3 - Restaurer la Maison de l Air pour les habitantes et habitants !,4 - Securiser la voirie et apaiser la circulation,5 - Amenager des espaces publics verdoyants pour le 20e,6 - Embellir nos parcs et jardins,7 - Des projets educatifs pour le 20e,8 - Des projets pour la jeunesse du 20e,9 - Renovations energetiques pour les ecoles de la rue Le Vau et la creche collective 8 rue des Lyanes,10 - Embellir le 20e avec des fresques et de la vegetalisation,11 - Poursuivre la restauration de La Fleche d Or : un projet sur les rails !,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
33528,U20-024,2022AR20A,Valide,1,1,2,1,1,2,1,1,2,1,2,11,7,4,0,0,0
33532,U20-023,2022AR20A,Valide,3,3,4,1,2,2,2,2,2,2,2,11,1,7,2,1,0
33572,U20-024,2022AR20A,Valide,novote,novote,1,novote,novote,1,novote,novote,novote,2,1,4,3,1,0,0,7
33574,U20-023,2022AR20B,Valide,1,1,3,3,1,1,1,1,2,1,2,11,7,2,2,0,0
33593,U20-099,2022AR20A,Valide,2,novote,novote,novote,1,novote,novote,2,novote,2,novote,4,1,3,0,0,7
33606,U20-023,2022AR20A,Nul,novote,2,novote,novote,2,novote,novote,2,novote,novote,novote,3,0,3,0,0,8
33612,U20-002,2022AR20A,Valide,1,novote,novote,1,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,7
33624,U20-099,2022AR20B,Valide,2,2,1,1,1,2,3,1,2,1,3,11,5,4,2,0,0
33637,U20-099,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
33638,U20-005,2022AR20A,Valide,2,1,novote,3,1,1,novote,novote,novote,novote,novote,5,3,1,1,0,6
33661,U20-009,2022AR20B,Valide,novote,novote,2,novote,4,novote,novote,novote,2,2,novote,4,0,3,0,1,7
33662,U20-099,2022AR20A,Valide,novote,2,novote,1,novote,2,2,1,novote,novote,novote,5,2,3,0,0,6
33675,U20-023,2022AR20B,Valide,1,1,1,novote,novote,novote,novote,novote,1,novote,novote,4,4,0,0,0,7
33696,U20-023,2022AR20A,Valide,1,1,1,2,1,2,2,2,2,2,2,11,4,7,0,0,0
33708,U20-099,2022AR20B,Valide,2,1,novote,novote,1,novote,novote,2,1,1,2,7,4,3,0,0,4
33710,U20-023,2022AR20A,Valide,1,2,2,4,2,2,1,1,1,1,1,11,6,4,0,1,0
33717,U20-099,2022AR20B,Valide,novote,novote,novote,1,novote,novote,1,1,novote,1,4,5,4,0,0,1,6
33731,U20-099,2022AR20A,Valide,1,novote,novote,1,novote,novote,novote,1,novote,novote,1,4,4,0,0,0,7
33747,U20-023,2022AR20A,Valide,1,1,4,4,1,1,1,1,4,1,1,11,8,0,0,3,0
33763,U20-005,2022AR20B,Valide,2,1,2,1,2,2,1,1,2,3,2,11,4,6,1,0,0
33770,U20-099,2022AR20A,Valide,novote,novote,novote,2,4,novote,novote,novote,novote,4,1,4,1,1,0,2,7
33785,U20-099,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
33810,U20-007,2022AR20B,Valide,2,2,1,1,2,2,2,2,1,1,1,11,5,6,0,0,0
33824,U20-099,2022AR20A,Valide,2,2,1,1,1,2,2,2,novote,4,novote,9,3,5,0,1,2
33832,U20-018,2022AR20A,Valide,novote,novote,novote,novote,1,1,1,1,1,novote,novote,5,5,0,0,0,6
33842,U20-024,2022AR20B,Nul,novote,1,novote,1,1,novote,novote,novote,novote,novote,novote,3,3,0,0,0,8
33846,U20-023,2022AR20A,Valide,1,4,1,1,1,novote,1,novote,1,1,novote,8,7,0,0,1,3
33850,U20-005,2022AR20A,Valide,2,novote,1,novote,novote,1,novote,novote,novote,novote,1,4,3,1,0,0,7
33853,U20-002,2022AR20A,Valide,novote,1,novote,1,1,novote,4,novote,novote,novote,novote,4,3,0,0,1,7
33863,U20-099,2022AR20A,Valide,3,3,3,3,1,1,1,1,1,1,1,11,7,0,4,0,0
33870,U20-023,2022AR20A,Valide,2,2,2,2,2,2,1,2,2,4,2,11,1,9,0,1,0
33883,U20-010,2022AR20B,Valide,novote,novote,1,1,novote,1,novote,novote,1,novote,novote,4,4,0,0,0,7
33888,U20-007,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
33892,U20-023,2022AR20A,Valide,1,4,2,1,1,1,2,1,2,3,2,11,5,4,1,1,0
33894,U20-099,2022AR20A,Valide,2,novote,novote,1,1,1,2,2,2,2,3,9,3,5,1,0,2
33910,U20-002,2022AR20B,Valide,1,2,3,1,1,1,1,1,1,1,3,11,8,1,2,0,0
33918,U20-023,2022AR20A,Valide,novote,novote,novote,1,novote,1,1,1,1,1,novote,6,6,0,0,0,5
33925,U20-023,2022AR20A,Valide,2,2,2,1,1,2,2,1,2,2,1,11,4,7,0,0,0
33936,U20-023,2022AR20A,Valide,1,1,1,novote,1,novote,1,1,novote,novote,novote,6,6,0,0,0,5
33958,U20-023,2022AR20A,Valide,2,2,2,2,2,2,2,2,2,2,2,11,0,11,0,0,0
33959,U20-099,2022AR20B,Valide,4,1,3,2,2,2,4,4,4,4,1,11,2,3,1,5,0
33965,U20-023,2022AR20A,Valide,2,3,1,2,2,2,2,1,2,1,4,11,3,6,1,1,0
33968,U20-024,2022AR20A,Valide,3,2,3,3,3,3,1,1,2,2,1,11,3,3,5,0,0
33984,U20-099,2022AR20A,Valide,1,1,2,2,2,3,1,1,1,3,3,11,5,3,3,0,0
33994,U20-023,2022AR20A,Valide,1,novote,1,1,1,1,1,1,1,1,2,10,9,1,0,0,1
34009,U20-099,2022AR20A,Valide,2,2,2,1,1,1,1,1,1,1,2,11,7,4,0,0,0
34010,U20-024,2022AR20A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
34021,U20-099,2022AR20A,Valide,novote,1,novote,1,1,1,novote,novote,novote,2,novote,5,4,1,0,0,6
34038,U20-023,2022AR20A,Valide,1,1,1,3,1,3,1,1,1,1,1,11,9,0,2,0,0
34062,U20-023,2022AR20B,Valide,1,novote,novote,novote,novote,1,1,1,novote,novote,novote,4,4,0,0,0,7
34077,U20-005,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
34086,U20-018,2022AR20B,Valide,1,1,2,1,1,2,1,1,2,2,1,11,7,4,0,0,0
34087,U20-023,2022AR20A,Valide,2,2,2,2,2,2,2,2,2,2,3,11,0,10,1,0,0
34088,U20-099,2022AR20A,Valide,1,1,3,3,3,3,1,1,2,2,3,11,4,2,5,0,0
34098,U20-099,2022AR20A,Valide,1,3,1,2,2,2,2,2,3,2,2,11,2,7,2,0,0
34099,U20-023,2022AR20A,Valide,novote,2,novote,novote,novote,2,2,novote,novote,novote,2,4,0,4,0,0,7
34136,U20-099,2022AR20A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
34155,U20-005,2022AR20A,Valide,1,novote,novote,novote,4,novote,2,novote,1,novote,1,5,3,1,0,1,6
34163,U20-099,2022AR20A,Valide,1,2,1,1,1,1,1,1,1,2,1,11,9,2,0,0,0
34173,U20-009,2022AR20B,Valide,novote,2,novote,novote,novote,novote,2,2,2,novote,novote,4,0,4,0,0,7
34178,U20-023,2022AR20B,Valide,1,1,novote,1,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,7
34185,U20-010,2022AR20A,Valide,novote,2,novote,2,1,1,novote,novote,novote,1,2,6,3,3,0,0,5
34186,U20-009,2022AR20B,Valide,1,novote,novote,1,novote,1,1,novote,novote,novote,novote,4,4,0,0,0,7
34201,U20-099,2022AR20A,Valide,novote,1,novote,1,novote,3,novote,novote,novote,1,1,5,4,0,1,0,6
34206,U20-023,2022AR20B,Valide,1,1,1,1,novote,1,1,1,1,1,1,10,10,0,0,0,1
34214,U20-023,2022AR20B,Valide,1,2,1,1,2,2,2,2,2,novote,2,10,3,7,0,0,1
34231,U20-099,2022AR20A,Valide,1,3,3,4,3,2,4,1,4,3,1,11,3,1,4,3,0
34242,U20-099,2022AR20B,Valide,1,1,1,1,2,2,2,3,3,3,2,11,4,4,3,0,0
34250,U20-005,2022AR20A,Valide,2,2,3,2,2,2,2,2,2,1,2,11,1,9,1,0,0
34254,U20-099,2022AR20B,Valide,2,1,2,1,1,1,2,novote,2,2,2,10,4,6,0,0,1
34269,U20-099,2022AR20B,Valide,2,2,3,1,1,1,2,3,1,2,2,11,4,5,2,0,0
34273,U20-023,2022AR20A,Valide,1,novote,1,novote,1,novote,1,novote,novote,1,novote,5,5,0,0,0,6
34286,U20-023,2022AR20A,Valide,2,2,novote,3,3,3,2,1,1,4,1,10,3,3,3,1,1
34297,U20-005,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,4,1,11,10,0,0,1,0
34302,U20-099,2022AR20A,Valide,novote,novote,2,novote,novote,novote,novote,1,2,novote,4,4,1,2,0,1,7
34306,U20-022,2022AR20A,Valide,1,2,novote,3,3,novote,novote,novote,novote,novote,novote,4,1,1,2,0,7
34310,U20-023,2022AR20B,Valide,1,1,1,novote,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,7
34317,U20-099,2022AR20A,Valide,novote,novote,1,1,1,novote,1,novote,novote,novote,1,5,5,0,0,0,6
34321,U20-023,2022AR20A,Valide,novote,2,novote,2,1,novote,novote,novote,1,novote,1,5,3,2,0,0,6
34329,U20-099,2022AR20B,Valide,3,3,1,3,3,3,3,2,3,3,3,11,1,1,9,0,0
34341,U20-023,2022AR20A,Valide,2,2,2,2,1,1,2,2,3,2,4,11,2,7,1,1,0
34358,U20-099,2022AR20A,Valide,1,1,1,1,1,1,1,2,2,2,1,11,8,3,0,0,0
34365,U20-099,2022AR20A,Valide,2,2,2,2,2,3,1,1,2,1,1,11,4,6,1,0,0
34376,U20-023,2022AR20A,Valide,1,novote,novote,novote,novote,novote,1,1,2,novote,novote,4,3,1,0,0,7
34400,U20-023,2022AR20A,Valide,1,2,4,1,1,1,1,1,1,2,2,11,7,3,0,1,0
34402,U20-099,2022AR20A,Valide,1,novote,novote,1,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,7
34411,U20-023,2022AR20A,Valide,2,2,1,2,1,1,1,1,1,1,1,11,8,3,0,0,0
34414,U20-099,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
34423,U20-023,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
34425,U20-009,2022AR20A,Valide,4,novote,novote,4,1,1,novote,novote,novote,novote,novote,4,2,0,0,2,7
34426,U20-099,2022AR20A,Valide,3,2,3,2,2,2,2,2,2,2,2,11,0,9,2,0,0
34455,U20-099,2022AR20B,Valide,2,1,3,1,2,2,1,1,2,3,3,11,4,4,3,0,0
34477,U20-024,2022AR20A,Valide,2,2,3,1,1,1,1,1,2,1,3,11,6,3,2,0,0
34494,U20-023,2022AR20A,Valide,2,1,1,2,1,3,3,2,2,2,4,11,3,5,2,1,0
34500,U20-005,2022AR20B,Valide,1,novote,novote,novote,1,1,1,1,1,2,2,8,6,2,0,0,3
34502,U20-099,2022AR20A,Valide,2,novote,1,1,1,1,2,2,2,2,2,10,4,6,0,0,1
34513,U20-023,2022AR20A,Valide,4,1,1,1,1,2,1,1,1,4,1,11,8,1,0,2,0
34515,U20-099,2022AR20B,Valide,1,2,1,2,3,1,2,2,2,2,1,11,4,6,1,0,0
34516,U20-005,2022AR20A,Valide,3,2,1,3,3,3,1,1,3,3,3,11,3,1,7,0,0
34529,U20-010,2022AR20B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
34534,U20-099,2022AR20A,Valide,novote,novote,novote,1,novote,novote,1,1,novote,novote,1,4,4,0,0,0,7
34549,U20-023,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
34556,U20-099,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
34583,U20-009,2022AR20B,Nul,1,novote,3,novote,novote,novote,novote,novote,2,novote,novote,3,1,1,1,0,8
34584,U20-023,2022AR20B,Valide,1,1,novote,1,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,7
34594,U20-024,2022AR20A,Valide,2,3,2,1,1,2,3,3,2,1,1,11,4,4,3,0,0
34597,U20-099,2022AR20A,Valide,1,1,novote,novote,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,7
34626,U20-018,2022AR20A,Valide,3,3,3,2,2,2,3,3,3,3,1,11,1,3,7,0,0
34631,U20-010,2022AR20B,Valide,2,1,1,novote,2,3,1,novote,2,novote,1,8,4,3,1,0,3
34634,U20-099,2022AR20A,Valide,2,2,1,2,1,1,1,1,1,1,1,11,8,3,0,0,0
34642,U20-010,2022AR20B,Valide,1,1,4,4,1,1,1,1,2,1,1,11,8,1,0,2,0
34650,U20-023,2022AR20A,Nul,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,1,2,2,0,0,0,9
34664,U20-009,2022AR20A,Valide,1,1,novote,1,1,novote,novote,novote,novote,novote,novote,4,4,0,0,0,7
34669,U20-099,2022AR20A,Valide,1,1,2,2,2,2,2,2,2,2,2,11,2,9,0,0,0
34675,U20-023,2022AR20A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
34682,U20-099,2022AR20A,Valide,2,1,3,2,3,3,1,1,3,2,3,11,3,3,5,0,0
34697,U20-005,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
34698,U20-023,2022AR20B,Valide,2,novote,2,2,novote,novote,novote,novote,novote,novote,2,4,0,4,0,0,7
34702,U20-099,2022AR20A,Valide,1,2,1,2,3,3,2,2,2,2,2,11,2,7,2,0,0
34705,U20-005,2022AR20A,Valide,novote,novote,novote,novote,1,1,novote,2,novote,1,novote,4,3,1,0,0,7
34707,U20-023,2022AR20B,Valide,1,1,3,1,1,1,1,1,1,1,3,11,9,0,2,0,0
34708,U20-009,2022AR20B,Valide,1,novote,novote,novote,novote,1,novote,1,novote,1,novote,4,4,0,0,0,7
34711,U20-002,2022AR20B,Valide,3,3,3,1,3,3,2,1,2,3,1,11,3,2,6,0,0
34713,U20-099,2022AR20A,Valide,novote,novote,1,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,7
34716,U20-023,2022AR20A,Valide,1,1,1,3,1,3,1,1,1,2,1,11,8,1,2,0,0
34750,U20-099,2022AR20A,Valide,2,2,2,1,1,1,2,2,2,1,1,11,5,6,0,0,0
34755,U20-023,2022AR20B,Valide,novote,1,1,novote,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,7
34757,U20-023,2022AR20A,Valide,novote,1,novote,novote,1,1,novote,1,novote,novote,novote,4,4,0,0,0,7
34760,U20-099,2022AR20A,Valide,novote,novote,novote,1,1,novote,novote,1,novote,novote,2,4,3,1,0,0,7
34767,U20-023,2022AR20A,Nul,1,2,novote,2,2,2,1,2,1 2,2,1,9,3,6,0,0,1
34773,U20-024,2022AR20A,Valide,1,novote,1,2,2,1,1,1,2,2,1,10,6,4,0,0,1
34778,U20-023,2022AR20B,Valide,1,1,novote,1,novote,novote,1,novote,novote,novote,novote,4,4,0,0,0,7
34779,U20-005,2022AR20B,Valide,1,novote,novote,1,1,novote,1,novote,novote,2,novote,5,4,1,0,0,6
34785,U20-099,2022AR20A,Blanc,1 2,1 2,1,1,1 2,1 2,1 2,novote,novote,novote,novote,2,2,0,0,0,4
34788,U20-023,2022AR20B,Nul,novote,novote,novote,1,1,1,novote,novote,novote,novote,novote,3,3,0,0,0,8
34793,U20-005,2022AR20B,Valide,novote,novote,novote,novote,novote,1,1,1,novote,novote,1,4,4,0,0,0,7
34795,U20-005,2022AR20A,Valide,1,1,1,4,1,3,1,1,1,1,2,11,8,1,1,1,0
34801,U20-023,2022AR20A,Valide,1,novote,novote,2,novote,novote,novote,1,novote,novote,1,4,3,1,0,0,7
34803,U20-099,2022AR20B,Valide,2,2,2,1,2,2,2,2,2,novote,2,10,1,9,0,0,1
34813,U20-099,2022AR20A,Valide,3,2,2,1,1,1,2,2,2,2,1,11,4,6,1,0,0
34822,U20-023,2022AR20B,Valide,1,2,2,2,1,2,1,2,2,1,novote,10,4,6,0,0,1
34834,U20-018,2022AR20B,Valide,novote,novote,novote,1,1,1,novote,novote,1,1,1,6,6,0,0,0,5
34840,U20-005,2022AR20B,Valide,1,1,1,2,1,1,1,1,4,1,1,11,9,1,0,1,0
34855,U20-023,2022AR20B,Valide,novote,novote,1,novote,novote,novote,1,novote,1,novote,1,4,4,0,0,0,7
34859,U20-023,2022AR20B,Valide,1,novote,1,novote,novote,1,1,1,novote,1,1,7,7,0,0,0,4
34867,U20-023,2022AR20A,Valide,2,1,2,1,1,1,3,2,2,3,3,11,4,4,3,0,0
34874,U20-023,2022AR20A,Valide,3,1,3,1,1,1,2,2,1,1,1,11,7,2,2,0,0
34894,U20-002,2022AR20A,Valide,novote,2,novote,novote,1,novote,novote,2,novote,novote,1,4,2,2,0,0,7
34896,U20-023,2022AR20A,Valide,1,novote,1,2,2,novote,1,novote,2,novote,novote,6,3,3,0,0,5
34908,U20-023,2022AR20B,Valide,1,2,2,novote,novote,novote,1,novote,novote,2,1,6,3,3,0,0,5
34910,U20-023,2022AR20A,Valide,2,1,2,1,1,1,2,2,2,2,2,11,4,7,0,0,0
34915,U20-007,2022AR20A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
34931,U20-099,2022AR20A,Valide,novote,novote,1,1,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,7
34932,U20-023,2022AR20A,Valide,1,1,3,3,1,1,1,1,2,2,1,11,7,2,2,0,0
34937,U20-023,2022AR20A,Valide,2,novote,1,2,novote,novote,novote,2,1,novote,novote,5,2,3,0,0,6
34944,U20-099,2022AR20A,Valide,3,2,2,1,3,2,3,2,3,3,3,11,1,4,6,0,0
34955,U20-099,2022AR20A,Valide,2,novote,novote,1,2,2,3,3,3,2,3,9,1,4,4,0,2
34957,U20-023,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
34964,U20-018,2022AR20A,Valide,1,novote,novote,novote,novote,1,2,1,novote,novote,novote,4,3,1,0,0,7
34967,U20-099,2022AR20A,Valide,2,1,1,1,1,1,1,1,1,4,1,11,9,1,0,1,0
34969,U20-023,2022AR20A,Valide,2,2,2,2,2,2,2,2,2,2,2,11,0,11,0,0,0
34972,U20-099,2022AR20B,Valide,novote,1,novote,1,novote,novote,novote,novote,1,novote,1,4,4,0,0,0,7
34991,U20-099,2022AR20A,Valide,novote,4,4,4,1,novote,novote,novote,novote,novote,novote,4,1,0,0,3,7
34995,U20-023,2022AR20A,Nul,2,1,2 3,2,1,1,1,1,2,1,2,10,6,4,0,0,0
34999,U20-099,2022AR20B,Valide,1,1,novote,novote,novote,1,novote,1,novote,novote,novote,4,4,0,0,0,7
35013,U20-024,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
35014,U20-023,2022AR20A,Nul,novote,novote,novote,novote,novote,novote,novote,1,1,novote,novote,2,2,0,0,0,9
35018,U20-099,2022AR20A,Valide,3,3,3,2,1,1,1,2,1,1,1,11,6,2,3,0,0
35035,U20-023,2022AR20A,Valide,3,3,3,3,2,2,novote,novote,2,2,novote,8,0,4,4,0,3
35043,U20-099,2022AR20A,Valide,2,novote,2,novote,1,novote,1,1,novote,1,novote,6,4,2,0,0,5
35061,U20-023,2022AR20B,Valide,1,1,3,4,1,1,1,1,3,1,3,11,7,0,3,1,0
35062,U20-018,2022AR20A,Valide,1,1,2,2,2,2,1,2,2,2,2,11,3,8,0,0,0
35072,U20-023,2022AR20B,Valide,1,1,2,3,1,2,2,1,4,2,3,11,4,4,2,1,0
35073,U20-010,2022AR20A,Valide,2,3,3,1,2,3,3,2,2,1,1,11,3,4,4,0,0
35081,U20-023,2022AR20B,Valide,2,2,2,2,2,2,2,2,2,2,2,11,0,11,0,0,0
35084,U20-023,2022AR20A,Valide,1,1,2,2,1,1,2,2,3,1,1,11,6,4,1,0,0
35087,U20-023,2022AR20A,Valide,novote,novote,novote,1,1,novote,1,novote,novote,1,novote,4,4,0,0,0,7
35097,U20-099,2022AR20A,Valide,3,novote,2,novote,3,novote,2,novote,3,3,3,7,0,2,5,0,4
35102,U20-018,2022AR20B,Valide,4,4,4,1,2,1,1,1,1,1,4,11,6,1,0,4,0
35107,U20-005,2022AR20B,Valide,1,1,3,1,3,3,2,2,1,novote,2,10,4,3,3,0,1
35108,U20-023,2022AR20A,Valide,3,1,2,3,2,3,1,1,3,2,3,11,3,3,5,0,0
35116,U20-023,2022AR20B,Valide,novote,novote,1,novote,1,1,1,1,1,1,1,8,8,0,0,0,3
35139,U20-023,2022AR20A,Valide,2,1,novote,novote,novote,1,2,novote,novote,novote,novote,4,2,2,0,0,7
35142,U20-023,2022AR20B,Valide,1,1,1,novote,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,7
35148,U20-099,2022AR20A,Valide,2,4,4,4,4,4,2,3,3,4,4,11,0,2,2,7,0
35154,U20-023,2022AR20A,Valide,novote,novote,novote,novote,1,1,novote,novote,1,novote,1,4,4,0,0,0,7
35161,U20-002,2022AR20A,Valide,2,2,novote,2,2,novote,2,novote,novote,novote,novote,5,0,5,0,0,6
35176,U20-023,2022AR20B,Valide,3,3,4,4,3,3,1,1,3,1,1,11,4,0,5,2,0
35192,U20-002,2022AR20B,Valide,novote,novote,novote,1,2,novote,novote,novote,1,2,novote,4,2,2,0,0,7
35195,U20-023,2022AR20A,Valide,2,2,1,1,1,2,2,2,2,2,2,11,3,8,0,0,0
35196,U20-005,2022AR20A,Valide,1,novote,1,1,1,1,1,1,1,novote,novote,8,8,0,0,0,3
35202,U20-099,2022AR20A,Valide,2,1,2,1,2,2,2,2,2,1,2,11,3,8,0,0,0
35204,U20-024,2022AR20A,Valide,novote,1,novote,4,novote,novote,novote,novote,3,novote,1,4,2,0,1,1,7
35207,U20-023,2022AR20A,Valide,3,2,3,2,1,2,2,2,2,2,3,11,1,7,3,0,0
35216,U20-099,2022AR20A,Valide,novote,novote,1,1,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,7
35224,U20-018,2022AR20A,Valide,novote,novote,novote,novote,2,2,2,2,1,1,1,7,3,4,0,0,4
35226,U20-023,2022AR20A,Valide,2,novote,2,novote,novote,novote,2,novote,2,novote,novote,4,0,4,0,0,7
35237,U20-007,2022AR20B,Nul,novote,novote,novote,novote,1,novote,1,novote,novote,novote,novote,2,2,0,0,0,9
35238,U20-023,2022AR20A,Valide,1,novote,novote,novote,novote,novote,1,1,novote,novote,1,4,4,0,0,0,7
35243,U20-023,2022AR20B,Valide,1,1,novote,novote,novote,novote,1,3,novote,1,novote,5,4,0,1,0,6
35245,U20-099,2022AR20A,Valide,novote,1,1,1,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,7
35260,U20-023,2022AR20A,Valide,1,2,2,3,1,1,2,2,1,1,1,11,6,4,1,0,0
35270,U20-099,2022AR20A,Valide,1,2,novote,2,2,1,1,2,1,novote,1,9,5,4,0,0,2
35273,U20-023,2022AR20A,Valide,1,1,1,1,novote,1,1,1,1,1,1,10,10,0,0,0,1
35278,U20-023,2022AR20A,Nul,novote,1,novote,1,4,novote,novote,novote,novote,novote,novote,3,2,0,0,1,8
35283,U20-099,2022AR20B,Valide,1,1,novote,1,1,novote,novote,1,novote,novote,novote,5,5,0,0,0,6
35293,U20-005,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
35296,U20-099,2022AR20B,Nul,1,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,2,2,0,0,0,9
35302,U20-023,2022AR20A,Valide,2,2,4,3,2,2,1,1,2,2,1,11,3,6,1,1,0
35304,U20-005,2022AR20A,Valide,novote,novote,novote,novote,novote,1,1,1,novote,1,novote,4,4,0,0,0,7
35308,U20-023,2022AR20B,Valide,novote,1,3,1,1,1,2,2,2,2,3,10,4,4,2,0,1
35320,U20-023,2022AR20A,Valide,1,2,2,2,1,2,1,1,1,2,2,11,5,6,0,0,0
35321,U20-002,2022AR20A,Valide,1,novote,novote,1,novote,novote,1,1,novote,novote,1,5,5,0,0,0,6
35342,U20-023,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
35346,U20-005,2022AR20A,Valide,1,1,2,2,1,1,1,1,1,2,1,11,8,3,0,0,0
35352,U20-099,2022AR20B,Valide,novote,2,2,2,1,1,2,2,2,1,novote,9,3,6,0,0,2
35357,U20-005,2022AR20A,Valide,1,4,4,1,1,1,1,4,1,1,4,11,7,0,0,4,0
35365,U20-099,2022AR20A,Valide,2,2,4,2,2,1,1,3,3,3,1,11,3,4,3,1,0
35384,U20-023,2022AR20B,Nul,1,novote,novote,novote,novote,novote,novote,novote,2,novote,2,3,1,2,0,0,8
35389,U20-024,2022AR20A,Valide,3,3,3,2,1,1,3,3,3,1,1,11,4,1,6,0,0
35393,U20-099,2022AR20A,Valide,3,1,3,2,1,2,4,4,4,2,4,11,2,3,2,4,0
35397,U20-023,2022AR20A,Valide,novote,novote,novote,1,novote,2,novote,2,2,novote,novote,4,1,3,0,0,7
35402,U20-099,2022AR20A,Valide,2,2,2,3,2,2,2,2,2,2,1,11,1,9,1,0,0
35415,U20-099,2022AR20A,Valide,2,novote,novote,1,3,novote,1,novote,novote,novote,1,5,3,1,1,0,6
35416,U20-023,2022AR20A,Valide,3,3,4,4,4,3,3,4,2,3,3,11,0,1,6,4,0
35419,U20-023,2022AR20A,Nul,1,novote,novote,novote,novote,novote,1,1,novote,novote,novote,3,3,0,0,0,8
35424,U20-023,2022AR20A,Valide,1,novote,novote,novote,1,novote,novote,1,novote,1,novote,4,4,0,0,0,7
35426,U20-099,2022AR20A,Valide,1,1,3,2,2,2,1,1,3,3,1,11,5,3,3,0,0
35427,U20-005,2022AR20A,Valide,3,3,novote,3,2,2,novote,novote,novote,4,3,7,0,2,4,1,4
35431,U20-005,2022AR20B,Valide,1,2,2,2,1,1,1,1,1,1,2,11,7,4,0,0,0
35436,U20-099,2022AR20A,Valide,3,1,3,1,1,1,3,3,3,3,3,11,4,0,7,0,0
35444,U20-023,2022AR20A,Valide,1,1,2,2,2,2,1,2,2,novote,2,10,3,7,0,0,1
35447,U20-023,2022AR20B,Valide,2,2,2,1,3,3,1,1,1,novote,novote,9,4,3,2,0,2
35457,U20-099,2022AR20A,Valide,1,2,3,2,2,3,1,2,4,3,3,11,2,4,4,1,0
35465,U20-009,2022AR20B,Valide,3,novote,novote,3,novote,novote,3,3,novote,novote,novote,4,0,0,4,0,7
35470,U20-024,2022AR20A,Valide,2,1,3,2,4,2,2,1,2,2,4,11,2,6,1,2,0
35478,U20-023,2022AR20B,Valide,2,3,3,1,2,2,3,2,2,3,3,11,1,5,5,0,0
35482,U20-099,2022AR20B,Valide,2,1,novote,1,1,novote,2,2,2,3,3,9,3,4,2,0,2
35505,U20-023,2022AR20A,Valide,1,novote,novote,1,1,novote,1,novote,novote,novote,novote,4,4,0,0,0,7
35509,U20-099,2022AR20A,Valide,1,novote,1,novote,novote,novote,1,novote,novote,novote,1,4,4,0,0,0,7
35528,U20-023,2022AR20B,Valide,2,2,3,2,2,1,1,1,2,2,3,11,3,6,2,0,0
35529,U20-023,2022AR20B,Valide,novote,novote,2,2,novote,2,2,2,novote,novote,novote,5,0,5,0,0,6
35535,U20-023,2022AR20B,Valide,2,2,3,2,1,1,2,2,2,1,3,11,3,6,2,0,0
