ID,Urne,QR-Code,Categorie,1 - Bagagerie solidaire dans le 6e arrondissement,2 - Installation de brumisateurs urbains,3 - Ouverture d un Jardin Partage - Rue du Cherche-Midi,4 - Revelation d un petit jardin - Angle Littre-Vaugirard,5 - Des videoprojecteurs interactifs pour les ecoles du 6e,6 - Dotation aux ecoles de solution de fraicheur,7 - Les jardiniers du Jardinet,8 - Creer un espace scenique ouvert a tous publics et styles,9 - Restaurer le patrimoine cultuel et culturel du 6e arrondissement,10 - Un parc d exercice et de detente canin,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
48871,U75-004,2022AR06A,Valide,novote,1,1,1,1,1,novote,3,1,2,8,6,1,1,0,2
50049,U75-004,2022AR06A,Valide,2,4,2,2,4,2,2,3,1,4,10,1,5,1,3,0
51439,U75-004,2022AR06A,Valide,novote,novote,1,2,novote,novote,novote,1,2,novote,4,2,2,0,0,6
52344,U75-004,2022AR06A,Valide,novote,2,2,2,novote,novote,2,novote,2,novote,5,0,5,0,0,5
54294,U75-002,2022AR06A,Valide,4,3,3,3,4,4,3,4,4,4,10,0,0,4,6,0
54448,U75-004,2022AR06A,Valide,novote,2,2,2,novote,2,novote,1,novote,novote,5,1,4,0,0,5
57638,U75-002,2022AR06A,Valide,3,2,1,2,3,3,1,1,1,1,10,5,2,3,0,0
61099,U75-003,2022AR06A,Valide,3,4,1,2,3,3,2,4,3,3,10,1,2,5,2,0
61453,U75-003,2022AR06A,Valide,novote,1,1,2,novote,novote,novote,3,1,1,6,4,1,1,0,4
61683,U75-003,2022AR06A,Valide,3,4,1,1,2,3,2,3,2,1,10,3,3,3,1,0
61877,U75-003,2022AR06A,Valide,2,4,2,2,3,3,3,2,2,4,10,0,5,3,2,0
62835,U75-003,2022AR06A,Valide,4,1,2,1,1,1,4,4,4,3,10,4,1,1,4,0
63642,U75-002,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
63737,U75-003,2022AR06A,Valide,3,novote,novote,3,novote,1,novote,novote,1,novote,4,2,0,2,0,6
64360,U75-003,2022AR06A,Valide,1,novote,2,novote,1,2,novote,1,novote,novote,5,3,2,0,0,5
64734,U75-003,2022AR06A,Valide,2,1,1,1,1,1,1,novote,novote,novote,7,6,1,0,0,3
65026,U75-002,2022AR06A,Valide,3,3,1,1,2,2,2,1,1,3,10,4,3,3,0,0
65048,U75-002,2022AR06A,Valide,4,novote,novote,1,novote,novote,novote,novote,1,4,4,2,0,0,2,6
65533,U75-002,2022AR06A,Valide,4,2,novote,novote,novote,novote,novote,2,2,novote,4,0,3,0,1,6
66096,U75-003,2022AR06A,Valide,4,3,3,novote,3,1,3,novote,1,2,8,2,1,4,1,2
66398,U75-003,2022AR06A,Valide,novote,3,1,novote,1,1,novote,novote,novote,novote,4,3,0,1,0,6
67550,U75-003,2022AR06A,Valide,1,3,2,2,4,3,2,2,2,2,10,1,6,2,1,0
67820,U75-002,2022AR06A,Valide,4,novote,1,1,1,novote,4,1,4,4,8,4,0,0,4,2
68249,U75-003,2022AR06A,Valide,novote,2,1,novote,novote,novote,novote,novote,1,1,4,3,1,0,0,6
68302,U75-005,2022AR06A,Valide,2,2,2,2,2,2,1,1,2,3,10,2,7,1,0,0
68341,U75-003,2022AR06A,Nul,novote,novote,1,novote,1,novote,novote,novote,1,novote,3,3,0,0,0,7
70526,U75-003,2022AR06A,Nul,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,0,0,0,0,0,0
70624,U75-002,2022AR06A,Valide,2,1,2,3,2,1,1,1,1,2,10,5,4,1,0,0
70642,U75-003,2022AR06A,Valide,2,2,1,1,1,1,novote,novote,novote,novote,6,4,2,0,0,4
70787,U75-004,2022AR06A,Valide,3,4,3,2,4,2,3,2,1,4,10,1,3,3,3,0
72090,U75-002,2022AR06A,Valide,1,novote,novote,novote,novote,2,novote,3,4,4,5,1,1,1,2,5
72541,U75-003,2022AR06A,Valide,1,2,2,1,3,1,2,2,novote,1,9,4,4,1,0,1
72633,U75-004,2022AR06A,Valide,novote,1,novote,1,novote,novote,novote,1,1,novote,4,4,0,0,0,6
72765,U75-002,2022AR06A,Valide,1,2,1,3,3,1,2,2,3,4,10,3,3,3,1,0
72821,U75-002,2022AR06A,Valide,2,2,1,2,1,1,1,1,1,3,10,6,3,1,0,0
72868,U75-003,2022AR06A,Valide,novote,novote,1,1,novote,novote,1,novote,1,novote,4,4,0,0,0,6
72950,U75-004,2022AR06A,Valide,3,1,1,1,4,3,2,3,1,1,10,5,1,3,1,0
73072,U75-003,2022AR06A,Valide,2,2,1,2,1,2,2,2,2,1,10,3,7,0,0,0
73367,U75-002,2022AR06A,Valide,1,2,1,2,3,1,1,3,3,3,10,4,2,4,0,0
73496,U75-003,2022AR06A,Valide,3,2,3,3,3,3,3,3,2,3,10,0,2,8,0,0
73566,U75-003,2022AR06A,Valide,4,4,1,2,4,4,3,novote,2,4,9,1,2,1,5,1
73923,U75-003,2022AR06A,Valide,4,4,3,1,1,1,4,3,3,4,10,3,0,3,4,0
74844,U75-003,2022AR06A,Valide,2,novote,novote,novote,2,novote,novote,novote,1,2,4,1,3,0,0,6
77634,U75-002,2022AR06A,Valide,1,2,1,1,novote,novote,novote,1,1,1,7,6,1,0,0,3
77668,U75-002,2022AR06A,Valide,4,novote,1,1,1,2,2,1,4,4,9,4,2,0,3,1
77919,U75-002,2022AR06A,Valide,2,3,1,1,3,2,1,2,2,4,10,3,4,2,1,0
94412,U75-001,2022AR06A,Valide,4,4,1,novote,1,1,1,1,1,4,9,6,0,0,3,1
108721,U75-001,2022AR06B,Blanc,novote,novote,novote,novote,1 2 3,novote,3,novote,novote,novote,1,0,0,1,0,8
109114,U75-001,2022AR06A,Valide,4,4,2,2,2,1,1,1,1,4,10,4,3,0,3,0
116217,U01-003,2022AR06A,Valide,4,4,4,4,2,3,3,3,1,4,10,1,1,3,5,0
124121,U01-015,2022AR06A,Valide,novote,novote,novote,1,novote,novote,1,1,1,novote,4,4,0,0,0,6
124530,U01-015,2022AR06A,Valide,3,2,1,4,3,2,1,3,4,2,10,2,3,3,2,0
125218,U01-015,2022AR06A,Valide,4,3,3,3,2,2,2,1,2,4,10,1,4,3,2,0
128900,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
129918,U01-015,2022AR06A,Nul,novote,novote,1,1,novote,novote,novote,novote,novote,novote,2,2,0,0,0,8
130165,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
131511,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
133015,U01-015,2022AR06A,Valide,3,4,2,2,3,3,3,3,2,4,10,0,3,5,2,0
133076,U01-015,2022AR06A,Valide,4,4,4,4,2,3,3,4,3,4,10,0,1,3,6,0
133591,U01-015,2022AR06A,Blanc,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,0,0,0,0,0,0
133955,U01-015,2022AR06A,Valide,2,4,2,2,2,4,2,2,2,4,10,0,7,0,3,0
134031,U01-015,2022AR06A,Valide,3,3,3,3,2,3,3,3,2,3,10,0,2,8,0,0
134215,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
134481,U01-015,2022AR06A,Valide,4,4,4,4,4,3,3,3,2,2,10,0,2,3,5,0
135001,U01-015,2022AR06A,Valide,3,2,2,2,2,2,1,2,1,3,10,2,6,2,0,0
135622,U01-015,2022AR06A,Valide,2,2,1,1,1,2,1,2,2,3,10,4,5,1,0,0
135853,U01-015,2022AR06A,Blanc,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,1 2 3,0,0,0,0,0,0
136428,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
139374,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
140170,U01-015,2022AR06A,Valide,4,1,2,4,4,2,3,1,2,1,10,3,3,1,3,0
140477,U01-015,2022AR06A,Valide,3,4,2,1,3,3,3,3,1,4,10,2,1,5,2,0
144175,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
144702,U01-015,2022AR06A,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,4,1,0,0,0,1,9
144890,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
144987,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
145878,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
145899,U01-015,2022AR06A,Valide,novote,novote,novote,novote,1,novote,1,1,1,novote,4,4,0,0,0,6
148735,U01-015,2022AR06A,Valide,2,1,1,1,2,2,2,2,1,4,10,4,5,0,1,0
148983,U01-015,2022AR06A,Valide,4,4,3,2,4,4,novote,novote,novote,novote,6,0,1,1,4,4
149802,U01-015,2022AR06A,Valide,1,1,1,1,2,1,1,1,2,2,10,7,3,0,0,0
150034,U01-015,2022AR06A,Valide,2,2,1,1,3,2,2,2,1,1,10,4,5,1,0,0
150237,U01-015,2022AR06A,Valide,3,4,1,1,4,2,3,2,2,4,10,2,3,2,3,0
150500,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
151251,U01-015,2022AR06A,Valide,3,3,2,2,3,3,2,3,2,2,10,0,5,5,0,0
152433,U01-015,2022AR06A,Valide,novote,4,1,1,4,4,novote,4,2,4,8,2,1,0,5,2
153431,U01-015,2022AR06A,Valide,novote,novote,novote,novote,3,1,novote,3,novote,4,4,1,0,2,1,6
153639,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
154680,U01-015,2022AR06A,Valide,4,3,3,1,3,1,1,1,1,3,10,5,0,4,1,0
159316,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
160598,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
162340,U01-015,2022AR06A,Valide,3,2,2,2,4,4,2,3,2,4,10,0,5,2,3,0
164172,U01-015,2022AR06A,Valide,novote,4,2,2,3,2,novote,2,2,3,8,0,5,2,1,2
165820,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
166687,U01-015,2022AR06A,Valide,3,4,3,3,2,2,3,3,4,3,10,0,2,6,2,0
169235,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
169315,U01-015,2022AR06A,Valide,4,4,1,2,4,2,3,2,2,4,10,1,4,1,4,0
169594,U01-015,2022AR06A,Valide,novote,4,1,1,3,2,1,1,3,4,9,4,1,2,2,1
169673,U01-015,2022AR06A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,10
171333,U75-001,2022AR06A,Valide,1,1,2,3,3,3,3,3,3,1,10,3,1,6,0,0
189822,U75-001,2022AR06A,Valide,3,3,1,1,1,1,1,novote,1,3,9,6,0,3,0,1
 e953d9a965bndc-9a965bnc965bnzz-4510-93d845-965bn9zzf9b0140965bn845                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 5965bn6119a965bnzze-9a965bnb46-4db1-9a965bn9a965bn1f-9a965bnc005e146040                     ,numerique,75006,Valide,4,4,4,4,2,4,2,4,1,4,10,1,2,0,7,0
 c965bnzzzz409a965bn1-965bn9a965bnbd-4e90-9314-db6cdd39fb965bn965bn                     ,numerique,75006,Valide,2,novote,3,novote,novote,novote,2,novote,1,novote,4,1,2,1,0,6
 mtqzmwjmmjq965bnnj9a965bnxmti0zjgxytmzzmy5otk4zdc4otyyzdq1zjq0zg== ,numerique,75006,Valide,4,4,1,1,4,4,4,4,1,4,10,3,0,0,7,0
 9e911zz6e-e63845-4b59*yzz05-zzzzf3fbdee00b                     ,numerique,75006,Valide,1,4,3,2,2,4,4,4,3,4,10,1,2,2,5,0
 3f68454ezz9a965bn-9a965bn08454-40c6*y319a965bn-13czzd4bzzd3d9a965bn                     ,numerique,75006,Valide,4,4,4,4,4,4,4,4,1,4,10,1,0,0,9,0
 zz6845965bn4b56-1cbe-439a965bn4-845c53-1d3845965bnfec3e5845                     ,numerique,75006,Valide,3,4,3,3,4,2,4,4,1,1,10,2,1,3,4,0
 53df6zz6c*y68450-4ec0*y965bn6d-0616965bn198454965bn49a965bn                     ,numerique,75006,Valide,2,4,1,1,2,4,3,3,4,3,10,2,2,3,3,0
 354b8454be-6zzcb-4f8459-9a965bnzz10-4eddc3e69d90                     ,numerique,75006,Valide,2,novote,novote,novote,novote,novote,novote,novote,1,1,3,2,1,0,0,7
 zz6845dcb9zz-fbb9a965bn-49a965bn5b-8450845zz-43b99zz0384505c                     ,numerique,75006,Valide,novote,novote,novote,novote,1,novote,novote,novote,1,novote,2,2,0,0,0,8
 965bn1845d5965bnce-e8459a965bn4-4e965bn4-845fd9a965bn-96db84594965bn4f4e                     ,numerique,75006,Valide,3,3,4,4,4,4,4,4,3,1,10,1,0,3,6,0
 9965bn130zz31-6d9a965bn9-439zz*ye5f-e1045965bn0110965bnzz                     ,numerique,75006,Valide,novote,novote,novote,3,novote,novote,2,novote,1,4,4,1,1,1,1,6
 959a965bndd0c1-6dzz845-4eef-8456dc-965bn5fb0951d99d                     ,numerique,75006,Valide,novote,3,2,3,4,novote,4,1,1,4,8,2,1,2,3,2
 mgy5mmmynzjmntrjmju3yziwndg4yzk3ytzlntg3nzk5zwnimdu0zq== ,numerique,75006,Valide,4,1,1,1,1,1,4,2,2,4,10,5,2,0,3,0
 49965bn4965bn0965bn5*y49a965bn9a965bn-4ed9*y95965bn-5965bn133f699a965bn1zzzz                     ,numerique,75006,Valide,novote,2,novote,novote,2,1,novote,3,2,4,6,1,3,1,1,4
 9a965bnczz5zz3f5-f38455-401965bn-845541-965bn9b9zzb965bn591zz845                     ,numerique,75006,Valide,novote,novote,1,1,novote,novote,novote,1,1,novote,4,4,0,0,0,6
 84519dd5c4-965bn84519a965bn-4zzf965bn-9a965bne64-e6zzc649a965bnzz46bb                     ,numerique,75006,Valide,1,4,2,2,4,2,1,4,1,3,10,3,3,1,3,0
 9a965bn4969a965bn4845zz-8456dzz-4965bn5c-8455965bnzz-1bb90e103e95                     ,numerique,75006,Valide,2,1,3,4,3,1,1,3,3,1,10,4,1,4,1,0
 34ed84554c-1e6c-49a965bn8451-8455b9a965bn-965bnzzb116c845bc9965bn                     ,numerique,75006,Valide,1,novote,novote,1,1,novote,1,novote,1,novote,5,5,0,0,0,5
 e1f9cf965bn9-965bn369a965bn-4zzzz0*y965bn00-zz34ed1e1cb64                     ,numerique,75006,Valide,3,4,1,1,2,3,2,4,1,3,10,3,2,3,2,0
 zzfbd965bn33965bn-fe60-409e*y845fc-4e84516zz8450169zz                     ,numerique,75006,Valide,novote,novote,novote,novote,1,2,1,2,2,novote,5,2,3,0,0,5
 e4965bnd15zzzz-9a965bn5fd-45zz6-9d03-0339bd6c9a965bnefb                     ,numerique,75006,Valide,1,novote,1,1,novote,novote,novote,novote,1,novote,4,4,0,0,0,6
 4c3ec1zz1-9b9e-40965bn3*yf1zz-6f9a965bn46093b413                     ,numerique,75006,Valide,novote,novote,1,1,novote,novote,novote,novote,2,4,4,2,1,0,1,6
 cezzf4965bnc5-56e0-4e69a965bn-8450fc-04dzz46b9a965bn965bn004                     ,numerique,75006,Valide,3,4,1,3,4,novote,novote,novote,4,4,7,1,0,2,4,3
 fc5965bnzz58459*yf965bn9a965bn-4535*y9a965bnde-59a965bnf965bn845f63f6965bn3                     ,numerique,75006,Valide,2,4,novote,novote,novote,novote,3,novote,1,novote,4,1,1,1,1,6
 ztm965bnztdiy965bnu1mjgymzfmzjzlmdfhm965bnvhngzjmjq0nt9a965bn0ywu4ndg965bnn9a965bn== ,numerique,75006,Valide,novote,2,novote,2,1,novote,novote,novote,1,novote,4,2,2,0,0,6
 5845ec9a965bnzz43-440b-4455-9a965bnd19a965bn-ec0b06943zz69a965bn                     ,numerique,75006,Valide,4,4,4,4,1,1,1,4,4,4,10,3,0,0,7,0
 3845c965bnfbeb-60b845-44zz0*y1be-845591c0e5c3845f                     ,numerique,75006,Valide,1,4,1,1,3,1,2,3,4,3,10,4,1,3,2,0
 84509a965bn5965bn1b9a965bn-zz665-4zz66-9a965bnd845c-84599e43b9a965bnb3f4                     ,numerique,75006,Valide,1,2,1,3,2,2,2,1,4,4,10,3,4,1,2,0
 bc99c39a965bn845-d84594-4eb3-9a965bn6d6*ye199e84593109a965bn                     ,numerique,75006,Valide,2,3,3,3,4,3,3,1,4,4,10,1,1,5,3,0
 965bne11bzz0f-3de965bn-439a965bnd-845845d1-zz965bne1411109a965bn845845                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 mtrkndg1zwjkmty0nwjmowe965bnnzmzogqyymvlytgymwy0yzgxytrhoq== ,numerique,75006,Valide,novote,novote,3,novote,novote,novote,novote,novote,1,3,3,1,0,2,0,7
 yzrjmdc965bnodlmodi3zt9a965bn4mde1zgqxnj9a965bn1zwrln965bny3njjmotuwot9a965bnxyw== ,numerique,75006,Valide,2,3,4,3,4,3,4,3,2,4,10,0,2,4,4,0
 565zz3zzc845-965bn9a965bnzzd-49a965bn965bn3-903b-98450e0845845669bc                     ,numerique,75006,Valide,1,3,1,1,4,3,4,4,4,4,10,3,0,2,5,0
 845965bn9a965bn515d3-f0d5-4b8455-9a965bnd50-d549a965bn519a965bnd9a965bn1fc                     ,numerique,75006,Valide,4,2,3,3,1,novote,novote,novote,2,novote,6,1,2,2,1,4
 9a965bnezz965bn45ezz-43c965bn-45965bnf*yczz9-403d41965bne3fzz3                     ,numerique,75006,Valide,novote,4,novote,3,novote,novote,novote,novote,1,2,4,1,1,1,1,6
 965bnbe168450zz-zzbf0-49a965bn69-845d45-53d965bn9b5965bn9a965bn845fe                     ,numerique,75006,Valide,4,4,3,2,1,1,3,3,2,4,10,2,2,3,3,0
 d9fzzzz3965bn6-c00e-4549-940965bn-965bnfd599a965bn1019a965bnd6                     ,numerique,75006,Valide,4,2,2,2,2,1,4,3,2,3,10,1,5,2,2,0
 965bn6beeffd-9350-445d-931d-db010f8453d4ef                     ,numerique,75006,Valide,1,4,1,2,3,4,3,2,3,3,10,2,2,4,2,0
 bcde9a965bn90b-965bnb5f-4845ef-845f6965bn-3c9965bnzz845c8458459a965bnf4                     ,numerique,75006,Valide,4,4,3,2,4,2,4,4,4,3,10,0,2,2,6,0
 965bnd965bn965bn90b9-3e8453-4845965bn0-9965bn8456-9a965bn84553c19a965bnf0f9845                     ,numerique,75006,Valide,2,2,4,4,2,2,3,4,4,3,10,0,4,2,4,0
 db4zzccc6-384543-48458459a965bn-845zzb845-fb49a965bn1965bnzzd965bn0cd                     ,numerique,75006,Valide,4,2,3,1,1,2,novote,3,2,novote,8,2,3,2,1,2
 5f965bn34003-4zz4e-49a965bn9d*y4965bn6-6d36cbc845zz44845                     ,numerique,75006,Valide,novote,novote,2,1,1,novote,novote,novote,4,novote,4,2,1,0,1,6
 c9a965bnbd09a965bn965bnb-41965bn965bn-408453-845fc9-d9566438454b9a965bn3                     ,numerique,75006,Valide,novote,novote,1,1,1,1,1,1,1,novote,7,7,0,0,0,3
 933b09a965bn8454-6530-49b4-8454e4-84555cfb4ce0fzz                     ,numerique,75006,Valide,novote,novote,1,1,novote,novote,1,novote,3,novote,4,3,0,1,0,6
 8459a965bn61bc9a965bnb*y4zz0-4b61-845413-d304e4ebf965bn9a965bn4                     ,numerique,75006,Valide,4,4,4,4,1,2,4,4,4,1,10,2,1,0,7,0
 9a965bn965bn3845350zz*y996-4d6c-9a965bn159a965bn-965bn965bne6czz4fee8459a965bn                     ,numerique,75006,Valide,2,2,novote,novote,2,novote,novote,novote,3,novote,4,0,3,1,0,6
 469be59d-99a965bn9a965bn9-4965bn6b-9965bn4f-39a965bnbcb9a965bn611c54                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 6def39ec-39a965bnfzz-4b06-9c5e-534965bn59a965bn9a965bnb5ce845                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,novote,novote,1,novote,1,1,0,0,0,9
 b9d845cfzze-49a965bnb3-44dc*yzz3c-8455ezz5f49a965bn16f0                     ,numerique,75006,Valide,2,4,3,3,2,3,2,2,1,4,10,1,4,3,2,0
 8453cb965bn4f9a965bn-965bnc14-43c1-845zzc4*y053bb5zzeb35                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,3,1,4,4,4,1,0,1,2,6
 845e6f4965bnbe-008453-41f9-845ef3-965bn00965bn8454e1951845                     ,numerique,75006,Valide,3,4,4,2,4,2,4,4,1,4,10,1,2,1,6,0
 6c415163-3965bn5e-465c-9a965bn0d5-08451634491b9f                     ,numerique,75006,Valide,novote,3,novote,novote,2,novote,1,novote,2,novote,4,1,2,1,0,6
 336zz91c5-ezz6c-4e6965bn-8455ce-19a965bn6531zz845f609                     ,numerique,75006,Valide,novote,novote,3,novote,2,1,2,2,2,4,7,1,4,1,1,3
 ndi5ndgwzd9a965bn3ntm4yjhlymq965bnzwu0odq1zgnmmwvknddkm965bnyyymnhn9a965bn== ,numerique,75006,Valide,1,4,1,1,4,2,2,4,4,3,10,3,2,1,4,0
 965bnb845f9e845zz-zz9a965bnzzb-4d845e*yd1f-zz1zz5czz845zzc845f6                     ,numerique,75006,Valide,4,1,4,4,3,3,4,4,1,4,10,2,0,2,6,0
 bc3zzec39-zz965bn60-45d1-9a965bnb965bne-c0e845dzz6965bn6bb6                     ,numerique,75006,Valide,1,1,2,2,2,1,3,2,1,4,10,4,4,1,1,0
 zz94zz9a965bn6e3-9a965bn530-49f9a965bn*y5965bn845-e1zz3zz0d6e965bn06                     ,numerique,75006,Valide,3,4,4,4,3,3,4,3,1,4,10,1,0,4,5,0
 c31b845845d5-1ff5-49a965bn91-9eb3-c49a965bnc659a965bn3943e                     ,numerique,75006,Valide,2,novote,novote,novote,2,novote,2,novote,1,novote,4,1,3,0,0,6
 0bzzc845190-965bn8458455-4d9zz-9950-93b39a965bnzz015845965bnc                     ,numerique,75006,Valide,novote,4,novote,novote,novote,novote,novote,1,4,4,4,1,0,0,3,6
 9a965bn446f965bn1965bn-6845cd-44ec-9f59a965bn-0fe8459d845965bn965bn11c                     ,numerique,75006,Valide,2,4,novote,novote,novote,4,novote,novote,1,4,5,1,1,0,3,5
 d0fzz84513b-845f59a965bn-411965bn-9a965bn4d965bn-f965bnd965bn93fd845109                     ,numerique,75006,Valide,4,4,2,3,2,1,3,2,1,4,10,2,3,2,3,0
 845904b13zz-f18456-496b*y9e845-9c03664d965bnde965bn                     ,numerique,75006,Valide,3,4,1,2,4,1,4,3,4,4,10,2,1,2,5,0
 845965bn3c965bn591-9d9a965bnf-4zz8455-845f05-965bn845zz84509d110c5                     ,numerique,75006,Valide,2,novote,novote,4,4,novote,novote,novote,1,novote,4,1,1,0,2,6
 5646e965bn9a965bne-8450c4-4bzz5-9a965bnf5965bn-dzz94d105d619                     ,numerique,75006,Valide,novote,novote,novote,3,novote,novote,novote,4,1,2,4,1,1,1,1,6
 f3845b6bed-49a965bn41-4b1f*yzz845f-40965bnzzd9f599b965bn                     ,numerique,75006,Valide,1,novote,novote,novote,4,novote,novote,novote,1,4,4,2,0,0,2,6
 ff5cd4b6-zzf1845-4zze5-845039a965bn-9a965bnczzd965bn1c13f46                     ,numerique,75006,Valide,1,1,1,1,1,1,1,1,1,2,10,9,1,0,0,0
 f40845595f-5391-4f51-9d94-9468459a965bn0fzz9a965bn4c4                     ,numerique,75006,Valide,novote,3,novote,1,1,2,novote,1,3,novote,6,3,1,2,0,4
 965bn19ef98451-991f-41ce*yed9a965bn-dzzde965bn494bcfd                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,2,novote,2,novote,2,0,2,0,0,8
 c965bn8450dfbzz*yc33-49a965bn13*y3f3-634b584553c3zz965bn                     ,numerique,75006,Valide,1,2,4,2,1,1,2,4,2,4,10,3,4,0,3,0
 965bne584584590e-9a965bn965bnzz6-43d4-845e9d-95e965bn84549a965bn8453845845f                     ,numerique,75006,Valide,2,3,3,1,1,2,4,3,3,4,10,2,2,4,2,0
 mwringq965bnnmi1ythkyt9a965bn965bny965bnnkmtdlmdg0ztlmnjbmntmyyzixmtdjzq== ,numerique,75006,Valide,novote,novote,2,novote,2,2,novote,novote,2,novote,4,0,4,0,0,6
 6965bnb1b09a965bn9a965bn-zz965bn65-49a965bn5e*y1f4-d514f11f0500                     ,numerique,75006,Valide,2,novote,novote,2,1,novote,novote,novote,2,novote,4,1,3,0,0,6
 965bn465018455-649a965bnzz-4965bn04*ybb845-960be00b965bnbbf                     ,numerique,75006,Valide,3,2,1,1,3,1,1,3,3,3,10,4,1,5,0,0
 e1f9zz39a965bne-9a965bn99a965bnzz-459a965bn5-94f1-9a965bn601d965bn4c965bn965bn4b                     ,numerique,75006,Valide,2,4,novote,novote,novote,novote,novote,novote,1,4,4,1,1,0,2,6
 otrlmdlmyt9a965bnzowvkowvmzmywyjzmmwvin965bnu1zdbkmtk5ndc5otk4mw== ,numerique,75006,Valide,3,4,4,2,4,4,4,2,4,1,10,1,2,1,6,0
 514965bn9a965bn845c6-35db-44f9-9d4845-8450bezze619cezz                     ,numerique,75006,Valide,novote,4,novote,novote,1,novote,1,novote,1,4,5,3,0,0,2,5
 1dd9965bn44e-845b09-4934*ye9a965bn965bn-9965bn9a965bnbzz584569ec845                     ,numerique,75006,Valide,4,1,4,3,4,3,4,4,1,4,10,2,0,2,6,0
 e59a965bn9a965bncf5zz-5zzzz3-440zz-9a965bnd5f-1zz59a965bne6d14d15                     ,numerique,75006,Valide,3,novote,3,2,novote,novote,novote,novote,1,novote,4,1,1,2,0,6
 0f965bnc11f965bn-dcbe-49a965bnzz4-9a965bn0965bn845-d63f48453d845144                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,2,novote,novote,1,novote,2,1,1,0,0,8
 408450964965bn-965bn40f-4dfb-9a965bnzz8450-e584559545zz9a965bn9a965bn6                     ,numerique,75006,Valide,2,4,1,3,4,4,2,4,1,2,10,2,3,1,4,0
 39a965bnzz845965bn96f-zz4fzz-445965bn-845bd0-9a965bne45zzd9a965bn41d09a965bn                     ,numerique,75006,Valide,2,3,2,2,1,2,2,2,1,4,10,2,6,1,1,0
 ee33d3b965bn-109845-438455-845b19a965bn-9a965bn19a965bn9a965bn0c9845384599a965bn                     ,numerique,75006,Valide,3,1,1,1,4,1,2,4,3,4,10,4,1,2,3,0
 zz9a965bn6965bnbf4845-c55845-4zzzz4-9a965bne65-965bnbf9a965bn19a965bn95965bn9e5                     ,numerique,75006,Valide,novote,novote,novote,novote,novote,novote,2,2,2,2,4,0,4,0,0,6
 9a965bnzzf9b54965bn-09a965bn965bne-4d56-9a965bn84595-394513bd6dzz9a965bn                     ,numerique,75006,Valide,novote,1,novote,1,novote,1,novote,novote,1,4,5,4,0,0,1,5
